id;address;district;plz;educational;topics;languages;name;type;parent;parenttype;mo_o;mo_c;tu_o;tu_c;we_o;we_c;th_o;th_c;fr_o;fr_c;all;over;under
100066;Bastianstr. 21;Gesundbrunnen;13357;;;;Kita Ghislan;0;934;1;0;0;0;0;0;0;0;0;0;0;15;15;0
431129;Giesensdorfer Str. 11;Lichterfelde;12207;15;;;Kita Giesensdorfer Straße 11 - Lilli;0;935;1;07:00;18:00;07:00;18:00;07:00;18:00;07:00;18:00;07:00;18:00;80;80;0
239;Sophie-Charlotten-Str. 113;Charlottenburg;14059;2;2;4;Kita GIRASOLES-SONNENBLUMEN;0;936;1;07:30;18:30;07:30;18:30;07:30;18:30;07:30;18:30;07:30;18:30;202;132;70
130;Gleimstr. 46;Prenzlauer Berg;13355;13|2;0|2;;Kita Gleimstrolche;0;768;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;220;155;65
542229;Ringstr. 28;Mariendorf;12105;3;;1;Kita Global Village;0;937;1;06:30;18:00;06:30;18:00;06:30;18:00;06:30;18:00;06:30;18:00;110;68;42
760229;Üderseestr. 13;Karlshorst;10318;;;;Kita Glücksallee;0;938;1;0;0;0;0;0;0;0;0;0;0;50;null;null
460129;Markgrafendamm 26;Friedrichshain;10245;12;3;;Kita Glückskinder;0;939;1;07:30;17:30;07:30;17:30;07:30;17:30;07:30;17:30;07:30;17:30;35;23;12
670279;Stralauer Allee 18;Friedrichshain;10245;;;;Kita Glückskinder Stralauer Allee;0;939;1;0;0;0;0;0;0;0;0;0;0;30;null;null
667229;Kudowastr. 21;Schmargendorf;14193;2|3;;;Kita Glücksweg;0;938;1;0;0;0;0;0;0;0;0;0;0;41;null;null
714229;Stillerzeile 44;Friedrichshagen;12587;;;;Kita Glückszeile;0;938;1;0;0;0;0;0;0;0;0;0;0;37;null;null
1923;Goebenstr. 8;Schöneberg;10783;11|2;3|4;;Kita Goebenstraße 8;0;552;1;08:00;16:00;08:00;16:00;08:00;16:00;08:00;16:00;08:00;16:00;15;13;2
1639;Goethestr. 12;Charlottenburg;10625;;2|4|6;;Kita Goethestraße;0;717;0;07:00;19:00;07:00;19:00;07:00;19:00;07:00;19:00;07:00;17:00;170;117;53
769229;Jan-Petersen-Str. 18;Marzahn;12679;;;;Kita Goldfischchen;0;940;1;0;0;0;0;0;0;0;0;0;0;105;null;null
663229;Grabbeallee 45;Niederschönhausen;13156;2|3;;;Kita Grabbe-Kogge;0;941;1;07:00;19:00;07:00;19:00;07:00;19:00;07:00;19:00;07:00;19:00;97;60;37
2087;Granitzstr. 38;Pankow;13189;2;;;Kita Granitzstraße;0;529;1;06:30;17:30;06:30;17:30;06:30;17:30;06:30;17:30;06:30;17:30;85;50;35
544379;Kaiser-Wilhelm-Str. 116;Lankwitz;12247;;;;Kita Grashüpferchen;0;942;1;0;0;0;0;0;0;0;0;0;0;92;60;32
588279;Mariendorfer Damm 334 -336;Mariendorf;12109;;;;Kita Grashüpferchen II;0;942;1;06:00;17:00;06:00;17:00;06:00;17:00;06:00;17:00;06:00;17:00;103;null;null
657229;Hildburghauser Str. 73;Marienfelde;12279;;;;Kita Grashüpferchen III;0;942;1;0;0;0;0;0;0;0;0;0;0;80;null;null
2975;Puderstr. 21;Plänterwald;12435;2;0;1;Kita Greta and Friends;0;764;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;40;24;16
1953;Griechische Allee 21 /25;Oberschöneweide;12459;;;;Kita Griechische Allee 21-25/Kitas SüdOst;0;6;0;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;172;103;69
790;Griembergweg 29;Lichtenrade;12309;;;;Kita Griembergweg;0;943;1;06:30;18:00;06:30;18:00;06:30;18:00;06:30;18:00;06:30;18:00;190;99;91
1719;Griesingerstr. 11;Falkenhagener Feld;13589;10;2;;Kita Griesinger Waldfüssler;0;717;0;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:30;83;63;20
227179;Groninger Str. 34;Wedding;13347;2;1|3|4;3;Kita Groninger Straße 34;0;944;2;08:00;16:00;08:00;16:00;08:00;16:00;08:00;16:00;08:00;16:00;13;0;13
467129;Groß-Berliner Damm 33 - 37;Johannisthal;12489;2;1;;Kita Groß-Berliner Damm;0;905;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;35;0;35
511279;Braunschweiger Str. 57;Neukölln;12055;;;;Kita Großstadtzwerge;0;945;1;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;25;15;10
962;Groß-Ziethener Chaussee 144;Rudow;12355;2;;;Kita Groß-Ziethener-Chaussee 144/Kitas SüdOst;0;6;0;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;84;61;23
2764;Baderseestr. 1 -5;Grünau;12527;1;;;Kita Grüne Aue;0;726;1;06:00;17:15;06:00;17:15;06:00;17:15;06:00;17:15;06:00;17:00;143;100;43
1379;Grüner Weg 56;Britz;12359;;;;Kita Grüner Weg 56/Kitas SüdOst;0;6;0;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;72;51;21
257129;Havelländer Ring 32B;Hellersdorf;12629;2;;;Kita Grünschnabel;0;688;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;130;95;35
988;Grüntaler Str. 34;Gesundbrunnen;13359;2;;;Kita Grüntaler Straße;0;529;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;110;60;50
147;Gryphiusstr. 34  - 35;Friedrichshain;10245;3;1|2|4;;Kita Gryphiusstr. 34-35;0;37;0;06:30;18:00;06:30;18:00;06:30;18:00;06:30;18:00;06:30;18:00;243;137;106
311179;Friedrich-Wilhelm-Str. 21;Tempelhof;12103;2;0|1|3|4|6;2;Kita Gulliver;0;946;1;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;24;14;10
1926;Gustav-Müller-Platz 2;Schöneberg;10829;11|2;3|4;;Kita Gustav-Müller-Platz 2;0;552;1;08:00;18:00;08:00;18:00;08:00;18:00;08:00;18:00;08:00;18:00;24;16;8
42;Habersaathstr. 5;Mitte;10115;2;6;;Kita Habersaathstraße;0;529;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;90;58;32
721229;Matenzeile 26;Neu-Hohenschönhausen;13053;;;;Kita Hafenstadt;0;708;1;0;0;0;0;0;0;0;0;0;0;100;null;null
631229;Scharnweberstr. 50 /51;Reinickendorf;13405;2;0|2|3;1|5|3;Kita Hakuna Matata;0;658;1;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;50;28;22
387;Halemweg 22;Charlottenburg-Nord;13627;;2|4;;Kita Halemweg;0;717;0;06:00;17:00;06:00;17:00;06:00;17:00;06:00;17:00;06:00;16:00;108;76;32
761;Weisestr. 25;Neukölln;12049;2;;;Kita Hand in Hand - El Ele;0;10;3;06:00;17:00;06:00;17:00;06:00;17:00;06:00;17:00;06:00;17:00;45;44;1
995;Hansa-Ufer 3A;Moabit;10555;2;0|1|4|6;;Kita Hansa-Ufer 3a Kigä City;0;37;0;06:30;17:00;06:30;17:00;06:30;17:00;06:30;17:00;06:30;17:00;100;72;28
1380;Hänselstr. 6;Neukölln;12057;;;;Kita Hänselstr. 6/Kitas SüdOst;0;6;0;0;0;0;0;0;0;0;0;0;0;152;128;24
2965;Forststr. 10;Steglitz;12163;;;;Kita Happy Kids;0;521;1;0;0;0;0;0;0;0;0;0;0;26;13;13
184129;Gritznerstr. 1;Steglitz;12163;6|0;;;Kita -Happy Kids;0;521;1;0;0;0;0;0;0;0;0;0;0;27;15;12
2499;Gritznerstr. 33;Steglitz;12163;6|0;;;Kita Happy Kids  (1. Einrichtung);0;521;1;0;0;0;0;0;0;0;0;0;0;45;33;12
2240;Maxie-Wander-Str. 16;Hellersdorf;12619;2;;;Kita Happy-Hippo-Land/Kigä NordOst;0;0;0;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;196;164;32
624;Harnackstr. 7;Lichtenberg;10365;4;;;Kita Harnackstr. 7/9;0;0;0;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;176;125;51
2127;Garzauer Str. 29;Biesdorf;12683;14;2|4;;Kita Hasenburg;0;726;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;167;116;51
2428;Hasenheide 56;Kreuzberg;10967;;;;Kita Hasenheide 56;0;129;1;0;0;0;0;0;0;0;0;0;0;30;null;null
391;Haubachstr. 45;Charlottenburg;10585;;;;Kita Haubachstraße des Pestalozzi-Fröbel-Hauses;0;682;1;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;61;43;18
711229;Nuthestr. 18;Lichtenrade;12307;;;;Kita Hauptstadtzwerge;0;947;1;0;0;0;0;0;0;0;0;0;0;85;null;null
2236;Kiekemaler Str. 7;Mahlsdorf;12623;;2|4|6;;Kita Haus am Wald;0;686;1;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:30;45;30;15
1873;Kurmärkische Str. 2 -008;Schöneberg;10783;;2;;Kita Haus der Kinder;0;726;1;06:30;17:00;06:30;17:00;06:30;17:00;06:30;17:00;06:30;17:00;104;72;32
68;Eldenaer Str. 46;Prenzlauer Berg;10247;;;;Kita Haus Eldekids;0;948;1;07:00;18:00;07:00;18:00;07:00;18:00;07:00;18:00;07:00;18:00;135;135;0
714;Hohenzollernstr. 15;Lichtenrade;12307;;;;Kita Haus Salem/Kitas Süd-West;0;709;0;0;0;0;0;0;0;0;0;0;0;116;82;34
166129;Thaerstr. 28B;Prenzlauer Berg;10249;;;;Kita Hausburg;0;604;1;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;25;16;9
665279;Agnes-Wabnitz-Str. 9;Prenzlauer Berg;10249;;2;2;Kita Hausburgviertel;0;716;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;71;36;35
2298;Havelberger Str. 21;Moabit;10559;2;0|1|2|3|4|6;;Kita Havelberger Str. 21/Kigä City;0;37;0;06:30;17:00;06:30;17:00;06:30;17:00;06:30;17:00;06:30;17:00;55;31;24
544;Ruppiner-See-Str. 74;Haselhorst;13599;;;;Kita Haveleck;0;726;1;06:30;17:00;06:30;17:00;06:30;17:00;06:30;17:00;06:30;17:00;110;77;33
1721;Jaczostr. 51;Wilhelmstadt;13595;;;;Kita Havelnest;0;551;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;120;82;38
1154;An der Havelspitze 19;Hakenfelde;13587;2;0|1|2|4|6;1;Kita Havelpiraten;0;717;0;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:30;105;70;35
1458;Luisenstr. 21;Konradshöhe;13505;2|3;0|2;;Kita Havelsternchen;0;717;0;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;17:30;82;53;29
2176;Heckelberger Ring 1;Alt-Hohenschönhausen;13055;1;;;Kita Heckelberger Ring   1/3/Kigä NordOst;0;0;0;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;90;67;23
2938;Wederstr. 87 -89;Britz;12347;2;2;;Kita Hedwig und;0;949;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;20;16;4
754;Hedwigstr. 13;Schöneberg;12159;2;2;;Kita Hedwigstr.;0;722;1;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;56;41;15
624279;Heerstr. 570;Staaken;14055;2;1|2|6;;Kita Heerstraße;0;714;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;190;130;60
2738;Heidekampweg 103;Baumschulenweg;12437;32;;;Kita Heidekampweg;0;661;1;06:30;17:30;06:30;17:30;06:30;17:30;06:30;17:30;06:30;17:00;150;128;22
1936;Heidemühler Weg 37 / 39;Baumschulenweg;12437;;;;Kita Heidemühler Rasselbande/Kitas SüdOst;0;6;0;0;0;0;0;0;0;0;0;0;0;117;73;44
1669;Preußenallee 25;Westend;14052;26;;;Kita Heilig Geist;0;950;5;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;56;46;10
1416;Alt-Britz 41;Britz;12359;;;;Kita Heiliger Schutzengel/Kath.Kg.Bruder Klaus;0;859;5;0;0;0;0;0;0;0;0;0;0;50;40;10
530279;Riesaer Str. 79A;Hellersdorf;12627;2;4|6|7;;Kita Helles Nest;0;528;1;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;59;37;22
105;Lettestr. 4 - 5;Prenzlauer Berg;10437;2;;;Kita Helmistrolche;0;725;1;07:00;17:30;07:00;17:30;07:00;17:30;07:00;17:30;07:00;17:30;72;55;17
1457;Hennigsdorfer Str. 130;Heiligensee;13503;;;;Kita Hennigsdorfer Straße;0;717;0;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:30;138;91;47
740279;Herthastr. 5 - 6;Pankow;13189;;;;Kita Herthastraße;0;652;1;0;0;0;0;0;0;0;0;0;0;30;null;null
1869;Hochkirchstr. 15 -018;Schöneberg;10829;2;;;Kita Hochkirchstraße;0;726;1;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;85;59;26
661;Paulsborner Str. 86;Wilmersdorf;14193;2;0|2|4|6|7;;Kita Hochmeister;0;496;4;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;16:00;60;36;24
1847;Hohenzollernstr. 9;Zehlendorf;14163;;;;Kita Hohenzollernstr.;0;551;1;06:30;17:00;06:30;17:00;06:30;17:00;06:30;17:00;06:30;16:30;85;51;34
397129;Walter-Friedländer-Str. 26;Prenzlauer Berg;10249;2;;;Kita Hokus Pokus;0;951;1;07:00;16:30;07:00;16:30;07:00;16:30;07:00;16:30;07:00;16:30;25;15;10
310;Holsteiner Ufer 12;Hansaviertel;10557;3;0|1|3|4|6;;Kita Holsteiner Ufer 12/Kigä City;0;37;0;06:30;17:00;06:30;17:00;06:30;17:00;06:30;17:00;06:30;17:00;100;76;24
263;Homburger Str. 19 -13;Wilmersdorf;14197;;0|2|4|6;;Kita Homburger Straße;0;717;0;06:00;19:00;06:00;19:00;06:00;19:00;06:00;19:00;06:00;16:45;133;112;21
610229;Hönower Str. 35;Karlshorst;10318;;;;Kita Hönower Straße;0;730;1;0;0;0;0;0;0;0;0;0;0;70;40;30
501;Götelstr. 68;Wilhelmstadt;13595;;2;;Kita Hoppetosse;0;717;0;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:30;94;79;15
2599;Lychener Str. 66;Prenzlauer Berg;10437;;;;Kita Hoppetosse;1;952;2;0;0;0;0;0;0;0;0;0;0;26;18;8
1217;Hauptstr. 6T;Rummelsburg;10317;2;;;Kita Hoppetosse/Kigä NordOst;0;0;0;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;97;73;24
100071;Karl-Marx-Allee 124;Friedrichshain;10243;28|2;0|1|2|4|6;;Kita Hopsemops;0;953;1;07:00;18:00;07:00;18:00;07:00;18:00;07:00;18:00;07:00;18:00;30;15;15
192;Höchste Str. 11;Friedrichshain;10249;10;;;Kita hör-Höchste;0;677;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;217;145;72
615279;Warthestr. 15;Neukölln;12051;;;6;Kita Horizon;1;954;1;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;17;10;7
612229;Hatzfeldtallee 14;Tegel;13509;;;;Kita Humboldts Lieblingskinder;0;678;1;0;0;0;0;0;0;0;0;0;0;25;null;null
467;Humboldtstr. 1 -7;Reinickendorf;13407;13|2;2|3;;Kita Humboldtstraße;0;717;0;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;17:00;122;94;28
2155;Blumberger Damm 139;Marzahn;12687;;2;;Kita Hummelburg;0;726;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;170;119;51
2730;Platanenweg 65;Plänterwald;12437;2;2;;Kita Hummelflug;0;772;4;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;90;60;30
1093;Huttenstr. 22A;Moabit;10553;2;1|3|4;;Kita Huttenstr. 22A/Kigä City;0;37;0;06:30;17:00;06:30;17:00;06:30;17:00;06:30;17:00;06:30;16:30;84;59;25
347129;Landsberger Allee 57;Friedrichshain;12685;2;;;Kita IGELBANDE;0;590;1;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;26;17;9
2135;Oberfeldstr. 38;Biesdorf;12683;;;;Kita Igelgarten/Kigä NordOst;0;0;0;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;45;43;2
2471;Sandsteinweg 25A;Buckow;12349;13|0|12;;;Kita Igelschnecken-Igelkinder;1;556;1;07:00;16:00;07:00;16:00;07:00;16:00;07:00;16:00;07:00;16:00;32;20;12
2608;Friedrich-Karl-Str. 3;Tempelhof;12103;13|0|12;;;Kita Igelschnecken-Schneckenhaus;1;556;1;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;27;17;10
506229;Besenbinderstr. 2;Altglienicke;12524;;;;Kita im Familienbegegnungszentrum (FBZ);0;955;1;0;0;0;0;0;0;0;0;0;0;20;null;null
2949;Waldsassener Str. 9;Marienfelde;12279;2;1|2|3|4|6;;Kita im Familienzentrum;0;496;4;06:30;17:00;06:30;17:00;06:30;17:00;06:30;17:00;06:30;17:00;105;85;20
511229;Landsberger Allee 49 Haus 6;Friedrichshain;12685;;2;;Kita im Friedrichshain;0;759;1;0;0;0;0;0;0;0;0;0;0;44;32;12
602;Jungfernheideweg 77A;Siemensstadt;13629;2;2|4|6;;Kita im Grünen;0;717;0;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:30;141;97;44
2759;Meyerbeerstr. 96;Weißensee;13088;2|3;1|2|4;;Kita Im Komponistenviertel;0;533;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;135;88;47
210179;Ortolfstr. 164;Altglienicke;12524;2;1|4;;Kita Im Kosmosviertel;0;533;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;130;59;71
342;Potsdamer Str. 170B;Schöneberg;10785;11|2;3|4;;Kita im Palasseum;0;552;1;07:30;17:00;07:30;17:00;07:30;17:00;07:30;17:00;07:30;17:00;45;45;0
411129;Wilhelmstr. 116 /117;Kreuzberg;10963;0|12;;;Kita im tam.;0;648;4;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;100;60;40
2621;Müggelwerderweg 3;Rahnsdorf;12589;;;;Kita in der Mansarde;0;726;1;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;44;31;13
1573;Naumannstr. 4;Schöneberg;10829;12;;;Kita Inselläden-Freibeuter;1;556;1;0;0;0;0;0;0;0;0;0;0;23;23;0
961;Gotenstr. 18;Schöneberg;10829;;;;Kita Inselläden-Inselkinder;1;556;1;0;0;0;0;0;0;0;0;0;0;36;36;0
2950;Hohenfriedbergstr. 18;Schöneberg;10829;13;;;Kita Inselläden-Short Mafaldas;1;556;1;0;0;0;0;0;0;0;0;0;0;20;0;20
871;Gotenstr. 17;Schöneberg;10829;13|0;;;Kita Inselläden-Trallala;1;556;1;0;0;0;0;0;0;0;0;0;0;20;0;20
380179;Flämingstr. 14;Marzahn;12689;3;;;Kita Irgendwie Anders;0;688;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;60;35;25
669229;Märkische Allee 414;Marzahn;12689;;;;Kita Irgendwie Anders;0;688;1;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;25;16;9
704229;Jacobystr. 4;Mitte;10178;2;4|6;;Kita Jacoby-Schwalbe;0;941;1;07:00;19:00;07:00;19:00;07:00;19:00;07:00;19:00;07:00;19:00;63;31;32
771;Ingolstädter Str. 28;Kaulsdorf;12621;1;1|4|6;;Kita Jahreskreis;0;956;1;06:30;17:30;06:30;17:30;06:30;17:30;06:30;17:30;06:30;17:30;58;36;22
2146;Rabensteiner Str. 20;Marzahn;12689;2;2|3|4;;Kita Jahresuhr;0;533;1;08:00;18:00;08:00;18:00;08:00;18:00;08:00;18:00;08:00;18:00;100;74;26
13;Jerusalemer Str. 10;Mitte;10117;2;0;;Kita Jerusalemer Str. 10/12/Kigä City;0;37;0;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;185;135;50
787;Jeverstr. 10;Steglitz;12169;2;2|4;;Kita Jeverstraße;0;722;1;06:30;17:00;06:30;17:00;06:30;17:00;06:30;17:00;06:30;16:00;72;58;14
1785;Bismarckallee 23;Grunewald;14193;2;0|2|4;;Kita Joh. Sozialwerk;0;957;1;07:00;18:00;07:00;18:00;07:00;18:00;07:00;18:00;07:00;18:00;98;68;30
236;Am Fichtenberg 16;Steglitz;12165;6;;1;Kita John F.Kennedy Friendship Center;0;958;1;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;117;84;33
614279;Judith-Auer-Str. 6;Fennpfuhl;10369;;;;Kita Judith-Auer-Straße 6;0;959;1;0;0;0;0;0;0;0;0;0;0;160;null;null
521229;Halskestr. 9;Steglitz;12167;2;;;Kita JuLi Kinder;0;960;1;07:30;17:00;07:30;17:00;07:30;17:00;07:30;17:00;07:30;17:00;25;13;12
349129;Attilastr. 61 - 67;Tempelhof;12247;;;;Kita Junikäfer;0;961;1;0;0;0;0;0;0;0;0;0;0;null;null;null
762279;Alt-Mariendorf 25;Mariendorf;12107;;;;Kita Juniorplaneten;0;663;1;0;0;0;0;0;0;0;0;0;0;36;null;null
526279;Chausseestr. 50B;Mitte;13353;;;;Kita jurella am Park;0;962;1;0;0;0;0;0;0;0;0;0;0;41;29;12
2948;Kaiser-Friedrich-Str. 13;Charlottenburg;10627;2;0;;Kita Kaiser-Friedrich-Straße;1;714;1;07:00;18:00;07:00;18:00;07:00;18:00;07:00;18:00;07:00;18:00;57;37;20
666;Kaiserstuhlstr. 25;Nikolassee;14129;2;;;Kita Kaiserstuhl;0;696;1;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;35;28;7
565229;Kamminer Str. 9;Charlottenburg;10589;;;;Kita Kamminer Straße;0;604;1;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;25;17;8
634279;Lüderitzstr. 3;Wedding;13351;;;;Kita Kardelen;0;752;1;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;25;25;0
878;Karl-Schrader-Str. 9;Schöneberg;10781;2|3;3;;Kita Karl-Schrader-Straße;0;722;1;07:00;17:30;07:00;17:30;07:00;17:30;07:00;17:30;07:00;17:30;75;52;23
279;Karolinenstr. 3;Tegel;13507;;;;Kita Karoline;0;717;0;06:30;18:00;06:30;18:00;06:30;18:00;06:30;18:00;06:30;18:00;158;103;55
2052;Bahnhofstr. 53;Karow;13125;2;;;Kita Karower Knirpse;0;23;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;85;55;30
1848;Wasgensteig 5;Nikolassee;14163;;;;Kita Kasimir;0;551;1;07:00;16:30;07:00;16:30;07:00;16:30;07:00;16:30;07:00;16:00;33;23;10
516229;Kastanienallee 11;Westend;14052;2;1|2|3|4;;Kita Kastanie;0;963;1;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;36;20;16
390;Kastanienallee 4;Westend;14052;;;;Kita Kastanienallee des Pestalozzi-Fröbel-Hauses;0;682;1;06:30;17:00;06:30;17:00;06:30;17:00;06:30;17:00;06:30;17:00;140;95;45
2595;Kaubstr. 2;Wilmersdorf;10713;2|3;1|4|6;;Kita Kaubstraße;0;722;1;06:30;17:00;06:30;17:00;06:30;17:00;06:30;17:00;06:30;16:45;38;30;8
2231;Bauerwitzer Weg 33;Kaulsdorf;12621;2;;;Kita Kaulsdorf;0;964;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;135;81;54
1955;Kaulsdorfer Str. 313 /315;Köpenick;12621;;;;Kita Kaulsdorfer Str. 313/315/Kitas SüdOst;0;6;0;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;146;94;52
338179;Wandlitzstr. 6;Karlshorst;10318;2;1|4;;Kita Kesse Früchtchen;0;965;1;06:00;17:00;06:00;17:00;06:00;17:00;06:00;17:00;06:00;17:00;30;19;11
229229;Raumerstr. 19;Prenzlauer Berg;10437;;;;Kita KiBa;1;966;2;0;0;0;0;0;0;0;0;0;0;20;20;0
472129;Fischerhüttenstr. 19;Zehlendorf;14163;2;6;;Kita Kiddies Nature;0;553;1;07:30;17:30;07:30;17:30;07:30;17:30;07:30;17:30;07:30;17:30;43;23;20
731229;Magistratsweg 69;Staaken;13593;;;1;Kita Kids R Kids ;0;555;1;0;0;0;0;0;0;0;0;0;0;100;null;null
126179;Rosenbecker Str. 25 /27;Marzahn;12689;13|0|2|3;1|2|4|5;;Kita Kiek mal;0;967;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;100;70;30
242229;Dessauer Str. 4A;Marzahn;12689;2|3;1|2|3|4;;Kita Kiek mal;0;967;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;80;50;30
2992;Wissmannstr. 4;Neukölln;12049;;;;Kita Kiezkinder;0;968;2;0;0;0;0;0;0;0;0;0;0;17;17;0
500;Dieffenbachstr. 13;Kreuzberg;10967;;;;Kita Kiezpiraten;1;556;1;08:00;16:00;08:00;16:00;08:00;16:00;08:00;16:00;08:00;16:00;20;0;20
1997;Hubertusstr. 5;Lichtenberg;10365;27;;;Kita Kiezspatzen;0;661;1;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:30;85;52;33
665229;Demminer Str. 5;Gesundbrunnen;13355;;;;Kita KIKADO;0;652;1;0;0;0;0;0;0;0;0;0;0;63;null;null
479179;Spandauer Damm 46;Charlottenburg;14059;;;;Kita Kinder am Schloss;0;563;1;0;0;0;0;0;0;0;0;0;0;66;23;43
538;Brauereihof 1;Hakenfelde;13585;4;;;Kita Kinder in Bewegung (KiB);0;21;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;106;76;30
2202;Berkenbrücker Steig 9 /10;Alt-Hohenschönhausen;13055;4;;;Kita Kinder in Bewegung (KiB);0;21;1;06:00;18:00;06:00;17:30;06:00;18:00;06:00;18:00;06:00;18:00;150;98;52
2208;Falkenberger Chaussee 120;Neu-Hohenschönhausen;13059;4;;;Kita Kinder in Bewegung (KiB);0;21;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;150;110;40
2774;Waldstr. 8;Rahnsdorf;12589;4;;;Kita Kinder in Bewegung (KiB);0;21;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;50;38;12
2812;Olympischer Platz 5;Westend;14053;14;;;Kita Kinder in Bewegung (KiB);0;21;1;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;30;23;7
690279;Friedenfelser Str. 11;Marienfelde;12279;;;;Kita Kinder in Marienfelde;0;563;1;0;0;0;0;0;0;0;0;0;0;75;null;null
