id,lat,lon,e,alat,alon,educational,topics,languages,name,type,parent,parenttype,mo_o,mo_c,tu_o,tu_c,we_o,we_c,th_o,th_c,fr_o,fr_c,all,over,under
2512,52.4018769,13.5685317,0,52.40185,13.56862,,"2",,"Humanistische Kita Gartenstadtfrösche",0,526,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,17:30,125,125,0
1455,52.5582844,13.3098386,1,52.57169,13.31612,"2","2",,"Humanistische Kita General-Woyna-Straße",0,526,1,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,120,120,0
162,52.5118758,13.4737513,1,52.45558,13.62846,,"2|4|5",,"Humanistische Kita Hopsekäse",0,526,1,07:00,17:30,07:00,17:30,07:00,17:30,07:00,17:30,07:00,17:30,90,90,0
2249,52.5404207,13.5918452,1,52.53959,13.60142,"2","2|6",,"Humanistische Kita Kastanienallee",0,526,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,160,160,0
2144,52.56909,13.56142,0,52.56896,13.5613,"2",,,"Humanistische Kita Knirpsenstadt am Glitzerbach",0,526,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,158,158,0
2789,52.4229844,13.4495867,0,52.42322,13.44968,"2","2",,"Humanistische Kita Landreiterweg",0,526,1,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30,140,140,0
2720,52.41076,13.30802,0,52.41094,13.30758,"12|2","1",,"Humanistische Kita Lichterfelder Sonnengarten",0,526,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,59,59,0
2790,52.4170877,13.4293036,0,52.41732,13.42942,,,,"Humanistische Kita Mäusevilla",0,526,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,100,100,0
111,52.5433958,13.4413606,0,52.5434,13.44561,"2","3",,"Humanistische Kita Mühlengeister",0,526,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,150,150,0
1728,52.52276,13.15683,0,52.52291,13.15703,"2","2",,"Humanistische Kita Pillnitzer Weg",0,526,1,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30,100,100,0
109,52.549067,13.4209797,0,52.54934,13.42094,"2","2",,"Humanistische Kita Prenzlzwerge",0,526,1,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,120,120,0
1945,52.4405229,13.603633,0,52.44053,13.60314,,"2",,"Humanistische Kita Rappelkiste",0,526,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,160,160,0
1734,52.55243,13.16454,0,52.55225,13.16466,"2",,,"Humanistische Kita Wasserwerkstraße",0,526,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,113,113,0
2084,52.5917165,13.3835886,1,52.58398,13.39044,,"2",,"Humanistische Kita Wirbelwind",0,526,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,100,100,0
2289,52.5284775,13.6168698,0,52.52846,13.61685,"2",,,"Humanistische Kita Zum Hasenhügel",0,526,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,151,151,0
2162,52.5469,13.54854,0,52.54718,13.54824,"2","2",,"Humanistisches Familienhaus Felix",0,526,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,130,130,0
270,52.47714810000001,13.45293,0,52.47716,13.45294,"2",,,"IB-Kita, Internationaler Bund",0,527,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,115,95,20
1880,52.470821,13.3468102,0,52.47102,13.34673,"2",,,"IB-Kita, Internationaler Bund",0,527,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,89,64,25
1960,52.46727,13.50693,0,52.46735,13.50721,"2",,,"IB-Kita, Internationaler Bund",0,527,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,130,104,26
1965,52.44323,13.56241,0,52.44318,13.56245,"2",,,"IB-Kita, Internationaler Bund",0,527,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,78,57,21
1983,52.46753,13.50705,0,52.46723,13.50681,"2",,,"IB-Kita, Internationaler Bund",0,527,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,95,59,36
2085,52.62668000000001,13.49225,0,52.62633,13.49377,"2",,,"IB-Kita, Internationaler Bund",0,527,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,128,98,30
2105,52.58026,13.42754,0,52.58024,13.42699,"2",,,"IB-Kita, Internationaler Bund",0,527,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,155,105,50
2928,52.4265896,13.4556374,0,52.4267,13.45593,"2",,,"IB-Kita, Internationaler Bund",0,527,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,105,80,25
685229,52.54951029999999,13.1532242,0,52.5496,13.15316,,"3|6",,"Immanuel-Kita",0,528,1,0,0,0,0,0,0,0,0,0,0,45,null,null
2396,52.5002428,13.4169824,0,52.50037,13.41714,"2",,,"INA.KINDER.Garten",0,529,1,07:00,17:30,07:00,17:30,07:00,17:30,07:00,17:30,07:00,17:30,150,102,48
2057,52.5549617,13.4715724,0,52.55466,13.47271,"10",,,"Integrationskindergarten EigenSinn/Kigä NordOst",0,0,0,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,192,134,58
1210,52.62171679999999,13.4876542,0,52.62165,13.48784,"2",,,"Integrationskindergarten Pfannschmidtstr. 70/Kigä NordOst",0,0,0,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,110,76,34
2557,52.49066699999999,13.3923845,0,52.49074,13.39222,"13|2",,,"Integrationskinderladen Fidicinis",1,530,2,08:30,16:30,08:30,16:30,08:30,16:30,08:30,16:30,08:30,16:00,24,14,10
2771,52.44387,13.59074,0,52.44388,13.59123,"10","2",,"IntegrationsKITA Hand in Hand",0,531,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,125,83,42
807,52.54653,13.40684,0,52.54656,13.40714,,,,"Integrationskita Prenzl.Berg Pustekuchen",1,532,2,0,0,0,0,0,0,0,0,0,0,23,23,0
2779,52.5593051,13.4761485,1,52.5435,13.45473,"2|3","0|1|2|4|6",,"Integrationskita Raupe Nimmersatt",0,533,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,61,38,23
632,52.55734,13.42387,0,52.55737,13.42419,"2",,,"Integrationskita Schneckenhaus/Kigä NordOst",0,0,0,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,200,158,42
170129,52.5360753,13.4182781,0,52.5361,13.41818,"2|3","2|4|6",,"Integrierter Waldkindergarten",0,316,2,08:00,17:00,08:00,17:00,08:00,16:00,08:00,17:00,08:00,17:00,49,31,18
348129,52.45846,13.30861,0,52.45838,13.30858,,,,"Intensiv-Frühfördergruppe",0,534,1,08:00,15:00,08:00,15:00,08:00,15:00,08:00,15:00,08:00,15:00,6,6,0
1228,52.49632,13.30639,0,52.49632,13.30644,"3","3","1","Internationaler Kindergarten",0,535,1,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,16:00,60,48,12
429229,52.5246132,13.3089965,0,52.52449,13.30904,"9|11","3","1|5","Internationaler Kindergarten Multi Lingua",0,536,1,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,150,75,75
439129,52.5137569,13.2652343,0,52.51392,13.26548,"6",,,"Internationaler Kindergarten Sara",0,537,1,0,0,0,0,0,0,0,0,0,0,90,90,0
745279,52.5296336,13.138672,1,52.58826,13.28115,,,,"Jona's Haus (nur Sprachförderung)",0,538,1,0,0,0,0,0,0,0,0,0,0,10,null,null
2674,52.5212611,13.2870698,1,52.52452,13.25794,"10|2",,,"Jüdischer Kindergarten Gan Israel",0,539,1,0,0,0,0,0,0,0,0,0,0,58,32,26
763229,52.4985969,13.3783562,1,52.51307,13.38173,,,,"Jump Bilingual Kindergarten",0,540,1,0,0,0,0,0,0,0,0,0,0,20,null,null
773229,52.51236,13.38228,0,52.51226,13.38228,,,,"Jump Bilingual Kindergarten",0,540,1,0,0,0,0,0,0,0,0,0,0,42,null,null
356129,52.5019332,13.4554471,1,52.51103,13.45072,,,,"Junior 1",0,541,1,07:30,17:30,07:30,17:30,07:30,17:30,07:30,17:30,07:30,17:30,22,null,null
588429,52.5707979,13.399018,1,52.59019,13.45824,"0|2","0",,"Junior 1 Kita am Bürgerpark",0,542,1,07:30,17:30,07:30,17:30,07:30,17:30,07:30,17:30,07:30,17:30,30,18,12
549279,52.51214,13.45107,0,52.51255,13.45113,,,,"Junior 1 Kita Grünbergerhof",0,543,1,0,0,0,0,0,0,0,0,0,0,25,null,null
253129,52.4969601,13.2979386,0,52.49697,13.29784,"2","0|1|2|3|4|6|5","1|6","KangarooGarden - Internationaler Kindergarten",0,544,1,07:30,17:30,07:30,17:30,07:30,17:30,07:30,17:30,07:30,17:30,20,14,6
821,52.4693894,13.3253773,1,52.48898,13.33137,,,,"Kant-Kindergarten Bundesallee 186/187",0,545,1,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30,85,55,30
948,52.459473,13.3140371,1,52.48995,13.35286,,,,"Kant-Kindergarten Grunewaldstraße 17",0,545,1,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30,118,118,0
2760,52.45905920000001,13.3295938,1,52.58968,13.40952,,,,"Kant-Kindergarten Körnerstraße 11",0,545,1,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30,20,20,0
2448,52.4702472,13.2928956,0,52.47021,13.29276,,,,"Kant-Kindergarten Lentzeallee 8 - 14",0,545,1,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00,07:30,16:30,180,180,0
1295,52.4573804,13.3117765,1,52.45866,13.32433,,,,"Kath. Kindertagesstätte der Rosenkranz-Basilika",0,546,5,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,70,54,16
117,52.5500515,13.4070534,0,52.55001,13.40709,"26",,,"Kath. Kita St. Augustinus/Kath.Kirchengem. Heilige Familie",0,547,5,06:30,17:00,06:30,17:00,06:30,17:00,06:30,17:00,06:30,17:00,45,35,10
1780,52.4841483,13.281213,1,52.46472,13.43368,,,,"Kath. Kita St. Karl Borromäus",0,548,5,0,0,0,0,0,0,0,0,0,0,50,35,15
665,52.4532523,13.2885484,1,52.43887,13.26307,"2",,,"Kath.Kindertagesstätte St. Josefshaus",0,549,5,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30,30,25,5
1494,52.5977679,13.3507513,0,52.59722,13.35191,"2",,,"Katholische Kindertagesstätte St. Martin",0,550,1,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,80,55,25
1009,52.50302,13.37012,0,52.50309,13.37035,,,,"KiBiLuga",0,551,1,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,100,72,28
1240,52.48778540000001,13.3749708,1,52.48815,13.3652,"11|2","3|4",,"Kick Kinder- und Schülerladen",0,552,1,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,26,21,5
100061,52.44951,13.25493,0,52.44949,13.25484,"2","1",,"Kiddies Daycare",0,553,1,07:30,17:30,07:30,17:30,07:30,17:30,07:30,17:30,07:30,17:30,30,13,17
214129,52.4500677,13.2579937,0,52.45008,13.25798,"2","3",,"Kiddies Dayschool",0,553,1,07:30,17:30,07:30,17:30,07:30,17:30,07:30,17:30,07:30,17:30,22,22,0
284129,52.4496289,13.2687246,0,52.44868,13.26879,"2",,"1","Kiddies International",0,553,1,07:30,17:30,07:30,17:30,07:30,17:30,07:30,17:30,07:30,17:30,108,70,38
256129,52.45545,13.34986,0,52.45522,13.34985,,,,"KidsKlubKita",0,554,1,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,22,12,10
