id1;name1;id2;name2;id3;name3;id4;name4
06;Steglitz - Zehlendorf;04;Region D;08;Zehlendorf Nord;06;Fischtal
06;Steglitz - Zehlendorf;04;Region D;08;Zehlendorf Nord;07;Zehlendorf-Eiche
06;Steglitz - Zehlendorf;04;Region D;08;Zehlendorf Nord;08;Hüttenweg
06;Steglitz - Zehlendorf;04;Region D;08;Zehlendorf Nord;09;Thielallee
06;Steglitz - Zehlendorf;04;Region D;08;Zehlendorf Nord;10;Dahlem
07;Tempelhof - Schöneberg;01;Schöneberg-Nord;01;Schöneberg-Nord;01;Wittenbergplatz / Viktoria-Luise-Platz
07;Tempelhof - Schöneberg;01;Schöneberg-Nord;01;Schöneberg-Nord;02;Nollendorfplatz
07;Tempelhof - Schöneberg;01;Schöneberg-Nord;01;Schöneberg-Nord;03;Barbarossaplatz
07;Tempelhof - Schöneberg;01;Schöneberg-Nord;01;Schöneberg-Nord;04;Dennewitzplatz
07;Tempelhof - Schöneberg;02;Schöneberg-Süd;02;Schöneberg-Süd;01;Bayerischer Platz
07;Tempelhof - Schöneberg;02;Schöneberg-Süd;02;Schöneberg-Süd;02;Volkspark (Rudolf-Wilde-Park)
07;Tempelhof - Schöneberg;02;Schöneberg-Süd;02;Schöneberg-Süd;03;Kaiser-Wilhelm-Platz
07;Tempelhof - Schöneberg;02;Schöneberg-Süd;02;Schöneberg-Süd;04;Schöneberger Insel
07;Tempelhof - Schöneberg;03;Friedenau;03;Friedenau;01;Friedenau
07;Tempelhof - Schöneberg;03;Friedenau;03;Friedenau;02;Ceciliengärten
07;Tempelhof - Schöneberg;03;Friedenau;03;Friedenau;03;Grazer Platz
07;Tempelhof - Schöneberg;04;Tempelhof;04;Tempelhof;01;Neu-Tempelhof
07;Tempelhof - Schöneberg;04;Tempelhof;04;Tempelhof;02;Lindenhofsiedlung
07;Tempelhof - Schöneberg;04;Tempelhof;04;Tempelhof;03;Manteuffelstr.
07;Tempelhof - Schöneberg;04;Tempelhof;04;Tempelhof;04;Marienhöhe
07;Tempelhof - Schöneberg;04;Tempelhof;04;Tempelhof;05;Rathaus Tempelhof
07;Tempelhof - Schöneberg;04;Tempelhof;04;Tempelhof;06;Germaniagarten
07;Tempelhof - Schöneberg;05;Mariendorf;05;Mariendorf;01;Rathausstr.
07;Tempelhof - Schöneberg;05;Mariendorf;05;Mariendorf;02;Fritz-Werner-Str.
07;Tempelhof - Schöneberg;05;Mariendorf;05;Mariendorf;03;Eisenacher Str.
07;Tempelhof - Schöneberg;05;Mariendorf;05;Mariendorf;04;Imbrosweg
07;Tempelhof - Schöneberg;05;Mariendorf;05;Mariendorf;05;Hundsteinweg
07;Tempelhof - Schöneberg;05;Mariendorf;05;Mariendorf;06;Birnhornweg
07;Tempelhof - Schöneberg;06;Marienfelde;06;Marienfelde;01;Marienfelder Allee Nordwest
07;Tempelhof - Schöneberg;06;Marienfelde;06;Marienfelde;02;Kirchstr.
